Protein,label,Y_Prob,Pred_label
BUB3_HUMAN,1.0,0.8314618,1
SNG2_HUMAN,0.0,0.37747464,0
CPSF5_HUMAN,1.0,0.7790402,1
PLIN1_HUMAN,1.0,0.72188437,1
PLIN1_HUMAN,1.0,0.43012908,0
PLIN1_HUMAN,1.0,0.24673073,0
PLIN1_HUMAN,1.0,0.36848006,0
PLIN1_HUMAN,1.0,0.31347492,0
KPRB_HUMAN,1.0,0.7586421,1
KPRB_HUMAN,1.0,0.9785936,1
VINEX_HUMAN,1.0,0.3470433,0
VINEX_HUMAN,1.0,0.38551396,0
VINEX_HUMAN,1.0,0.76648086,1
VINEX_HUMAN,1.0,0.9921171,1
VINEX_HUMAN,1.0,0.98905784,1
VINEX_HUMAN,1.0,0.98465574,1
VINEX_HUMAN,1.0,0.9841383,1
PRP17_HUMAN,0.0,0.7815356,1
PRP17_HUMAN,0.0,0.47146538,0
PRP17_HUMAN,0.0,0.2699495,0
PRP17_HUMAN,0.0,0.3687734,0
PRP17_HUMAN,0.0,0.72672474,1
PRP17_HUMAN,0.0,0.80696857,1
CCNT1_HUMAN,1.0,0.5516101,1
CCNT1_HUMAN,1.0,0.37024838,0
CCNT1_HUMAN,1.0,0.40632543,0
CCNT1_HUMAN,1.0,0.44584143,0
CCNT1_HUMAN,1.0,0.49940383,0
CCNT1_HUMAN,1.0,0.40825468,0
CCNT1_HUMAN,1.0,0.7699381,1
CCNT1_HUMAN,1.0,0.79572004,1
SEP15_HUMAN,0.0,0.15177572,0
CC14B_HUMAN,1.0,0.11939586,0
CC14B_HUMAN,1.0,0.9466867,1
CC14B_HUMAN,1.0,0.9892754,1
CC14B_HUMAN,1.0,0.9972721,1
CUTA_HUMAN,0.0,0.20187774,0
TBL1X_HUMAN,1.0,0.5094219,1
TBL1X_HUMAN,1.0,0.99678254,1
TBL1X_HUMAN,1.0,0.99816614,1
TBL1X_HUMAN,1.0,0.9968272,1
TBL1X_HUMAN,1.0,0.9975836,1
TBL1X_HUMAN,1.0,0.994942,1
SDC3_HUMAN,0.0,0.19292073,0
SDC3_HUMAN,0.0,0.22968699,0
SDC3_HUMAN,0.0,0.36024088,0
ULK1_HUMAN,1.0,0.9411283,1
ULK1_HUMAN,1.0,0.96224463,1
ULK1_HUMAN,1.0,0.9500612,1
ULK1_HUMAN,1.0,0.96873313,1
ULK1_HUMAN,1.0,0.90585476,1
ULK1_HUMAN,1.0,0.66330516,1
ULK1_HUMAN,1.0,0.45450076,0
ULK1_HUMAN,1.0,0.6053942,1
ULK1_HUMAN,1.0,0.5196086,1
ULK1_HUMAN,1.0,0.7612865,1
ULK1_HUMAN,1.0,0.74446833,1
ULK1_HUMAN,1.0,0.61469513,1
ULK1_HUMAN,1.0,0.72240055,1
PR40A_HUMAN,1.0,0.739782,1
PR40A_HUMAN,1.0,0.93891865,1
PR40A_HUMAN,1.0,0.94909537,1
PR40A_HUMAN,1.0,0.8445249,1
PR40A_HUMAN,1.0,0.84348726,1
PR40A_HUMAN,1.0,0.64738286,1
PR40A_HUMAN,1.0,0.39930665,0
PR40A_HUMAN,1.0,0.31414613,0
PR40A_HUMAN,1.0,0.47059172,0
PR40A_HUMAN,1.0,0.47190475,0
PR40A_HUMAN,1.0,0.5760101,1
GGYF1_HUMAN,0.0,0.22656615,0
GGYF1_HUMAN,0.0,0.22151822,0
GGYF1_HUMAN,0.0,0.16548634,0
GGYF1_HUMAN,0.0,0.23267093,0
GGYF1_HUMAN,0.0,0.23389624,0
GGYF1_HUMAN,0.0,0.37857887,0
GGYF1_HUMAN,0.0,0.746421,1
GGYF1_HUMAN,0.0,0.72146475,1
GGYF1_HUMAN,0.0,0.75974965,1
GGYF1_HUMAN,0.0,0.7363122,1
GGYF1_HUMAN,0.0,0.62343204,1
GGYF1_HUMAN,0.0,0.7513076,1
GGYF1_HUMAN,0.0,0.6199898,1
ERN1_HUMAN,1.0,0.7131498,1
ERN1_HUMAN,1.0,0.89779127,1
ERN1_HUMAN,1.0,0.82645136,1
ERN1_HUMAN,1.0,0.19806498,0
ERN1_HUMAN,1.0,0.5533174,1
ERN1_HUMAN,1.0,0.2069084,0
ERN1_HUMAN,1.0,0.93062496,1
ERN1_HUMAN,1.0,0.8807038,1
ERN1_HUMAN,1.0,0.99009806,1
ERN1_HUMAN,1.0,0.9745171,1
ERN1_HUMAN,1.0,0.9367216,1
ERN1_HUMAN,1.0,0.764509,1
KHDR3_HUMAN,1.0,0.82993484,1
KHDR3_HUMAN,1.0,0.83445054,1
STX11_HUMAN,1.0,0.97960544,1
ERAL1_HUMAN,0.0,0.3463325,0
ERAL1_HUMAN,0.0,0.4225923,0
ERAL1_HUMAN,0.0,0.5056198,1
U520_HUMAN,1.0,0.944332,1
U520_HUMAN,1.0,0.8352792,1
U520_HUMAN,1.0,0.70943743,1
U520_HUMAN,1.0,0.6921514,1
U520_HUMAN,1.0,0.9284325,1
U520_HUMAN,1.0,0.907038,1
U520_HUMAN,1.0,0.9686784,1
U520_HUMAN,1.0,0.9923718,1
U520_HUMAN,1.0,0.93178254,1
U520_HUMAN,1.0,0.98013717,1
U520_HUMAN,1.0,0.9783362,1
U520_HUMAN,1.0,0.95954806,1
U520_HUMAN,1.0,0.9729109,1
U520_HUMAN,1.0,0.9154553,1
U520_HUMAN,1.0,0.8394477,1
U520_HUMAN,1.0,0.75624835,1
U520_HUMAN,1.0,0.23329975,0
U520_HUMAN,1.0,0.023691827,0
U520_HUMAN,1.0,0.92550796,1
U520_HUMAN,1.0,0.9492957,1
U520_HUMAN,1.0,0.9777566,1
U520_HUMAN,1.0,0.94667655,1
U520_HUMAN,1.0,0.97625786,1
U520_HUMAN,1.0,0.9495768,1
U520_HUMAN,1.0,0.97123474,1
U520_HUMAN,1.0,0.93886083,1
U520_HUMAN,1.0,0.96652985,1
U520_HUMAN,1.0,0.764596,1
U520_HUMAN,1.0,0.8041013,1
U520_HUMAN,1.0,0.9607995,1
OFD1_HUMAN,1.0,0.80201495,1
OFD1_HUMAN,1.0,0.50258774,1
OFD1_HUMAN,1.0,0.28914547,0
OFD1_HUMAN,1.0,0.19248295,0
OFD1_HUMAN,1.0,0.5387385,1
OFD1_HUMAN,1.0,0.8188525,1
OFD1_HUMAN,1.0,0.94974816,1
OFD1_HUMAN,1.0,0.86084646,1
OFD1_HUMAN,1.0,0.84807533,1
OFD1_HUMAN,1.0,0.70818555,1
OFD1_HUMAN,1.0,0.5357832,1
OFD1_HUMAN,1.0,0.81482637,1
RENR_HUMAN,1.0,0.5466166,1
RENR_HUMAN,1.0,0.8179498,1
AL1A2_HUMAN,1.0,0.82503366,1
AL1A2_HUMAN,1.0,0.7974175,1
AL1A2_HUMAN,1.0,0.7737252,1
AL1A2_HUMAN,1.0,0.9346101,1
AL1A2_HUMAN,1.0,0.98976314,1
DEND_HUMAN,0.0,0.19211999,0
DEND_HUMAN,0.0,0.21906127,0
DEND_HUMAN,0.0,0.16526793,0
DEND_HUMAN,0.0,0.13022912,0
DEND_HUMAN,0.0,0.23472233,0
DEND_HUMAN,0.0,0.46943206,0
DEND_HUMAN,0.0,0.4826748,0
DEND_HUMAN,0.0,0.76999897,1
RTN3_HUMAN,1.0,0.7200098,1
RTN3_HUMAN,1.0,0.5824322,1
RTN3_HUMAN,1.0,0.4748766,0
RTN3_HUMAN,1.0,0.6051806,1
RTN3_HUMAN,1.0,0.3640413,0
RTN3_HUMAN,1.0,0.62783635,1
RTN3_HUMAN,1.0,0.71063274,1
RTN3_HUMAN,1.0,0.6321641,1
RTN3_HUMAN,1.0,0.59338874,1
RTN3_HUMAN,1.0,0.7631165,1
RTN3_HUMAN,1.0,0.2699238,0
RTN3_HUMAN,1.0,0.2742671,0
RTN3_HUMAN,1.0,0.4780313,0
LRAT_HUMAN,1.0,0.6685534,1
CCDB1_HUMAN,0.0,0.47475696,0
CCDB1_HUMAN,0.0,0.24998248,0
EPM2A_HUMAN,1.0,0.674292,1
EPM2A_HUMAN,1.0,0.86543655,1
FKBP9_HUMAN,0.0,0.2401974,0
FKBP9_HUMAN,0.0,0.3250909,0
FKBP9_HUMAN,0.0,0.24546014,0
FKBP9_HUMAN,0.0,0.37647593,0
FKBP9_HUMAN,0.0,0.20500588,0
PIGN_HUMAN,0.0,0.016356414,0
PIGN_HUMAN,0.0,0.03151844,0
PIGN_HUMAN,0.0,0.007275251,0
PIGN_HUMAN,0.0,0.0012699559,0
PIGN_HUMAN,0.0,0.0011830572,0
PIGN_HUMAN,0.0,0.12466755,0
PIGN_HUMAN,0.0,0.10668516,0
PIGN_HUMAN,0.0,0.07487296,0
PIGN_HUMAN,0.0,0.07076795,0
PIGN_HUMAN,0.0,0.019351926,0
PIGN_HUMAN,0.0,0.025048777,0
PPN_HUMAN,0.0,0.44828832,0
PPN_HUMAN,0.0,0.67511564,1
PPN_HUMAN,0.0,0.24025357,0
PPN_HUMAN,0.0,0.32709008,0
PPN_HUMAN,0.0,0.15347432,0
PPN_HUMAN,0.0,0.3252573,0
PPN_HUMAN,0.0,0.79916775,1
PPN_HUMAN,0.0,0.3992988,0
PPN_HUMAN,0.0,0.44437164,0
PPN_HUMAN,0.0,0.2934206,0
PPN_HUMAN,0.0,0.20642081,0
PPN_HUMAN,0.0,0.18032081,0
PPN_HUMAN,0.0,0.10587552,0
PPN_HUMAN,0.0,0.12993932,0
PPN_HUMAN,0.0,0.09724322,0
PPN_HUMAN,0.0,0.16189145,0
PPN_HUMAN,0.0,0.22781724,0
PSMG1_HUMAN,1.0,0.18443087,0
GNAS3_HUMAN,1.0,0.46966714,0
CDS2_HUMAN,0.0,0.49752855,0
CDS2_HUMAN,0.0,0.09696258,0
CDS2_HUMAN,0.0,0.110163204,0
LY86_HUMAN,0.0,0.21460274,0
ZMYM6_HUMAN,0.0,0.17273454,0
ZMYM6_HUMAN,0.0,0.12945113,0
ZMYM6_HUMAN,0.0,0.111701444,0
ZMYM6_HUMAN,0.0,0.3894124,0
ZMYM6_HUMAN,0.0,0.26150388,0
ZMYM6_HUMAN,0.0,0.36385715,0
ZMYM6_HUMAN,0.0,0.38809338,0
ZMYM6_HUMAN,0.0,0.19691132,0
ZMYM6_HUMAN,0.0,0.2987772,0
ZMYM6_HUMAN,0.0,0.17381138,0
ZMYM6_HUMAN,0.0,0.20429766,0
ZMYM6_HUMAN,0.0,0.26359928,0
ZMYM6_HUMAN,0.0,0.24296613,0
ZMYM6_HUMAN,0.0,0.21818233,0
ZMYM6_HUMAN,0.0,0.45652208,0
ZMYM6_HUMAN,0.0,0.39890224,0
ZMYM6_HUMAN,0.0,0.55989546,1
ABHGA_HUMAN,1.0,0.2626685,0
ABHGA_HUMAN,1.0,0.8718617,1
ABHGA_HUMAN,1.0,0.62675816,1
ABHGA_HUMAN,1.0,0.48830628,0
ABHGA_HUMAN,1.0,0.45842555,0
GPAN1_HUMAN,0.0,0.16926041,0
GPAN1_HUMAN,0.0,0.15314654,0
PAK4_HUMAN,1.0,0.68140197,1
PAK4_HUMAN,1.0,0.58983654,1
PAK4_HUMAN,1.0,0.9634414,1
PAK4_HUMAN,1.0,0.9882229,1
PAK4_HUMAN,1.0,0.9706068,1
PAK4_HUMAN,1.0,0.9026696,1
ACL6A_HUMAN,1.0,0.87833273,1
ACL6A_HUMAN,1.0,0.286998,0
ACL6A_HUMAN,1.0,0.38667938,0
PDGFB_HUMAN,1.0,0.4078066,0
NEU2_HUMAN,1.0,0.20050837,0
IFNG_HUMAN,1.0,0.2812295,0
CO2A1_HUMAN,1.0,0.83203423,1
CO2A1_HUMAN,1.0,0.963986,1
CO2A1_HUMAN,1.0,0.99768925,1
CO2A1_HUMAN,1.0,0.99851626,1
CO2A1_HUMAN,1.0,0.99359375,1
CO2A1_HUMAN,1.0,0.99172324,1
CO2A1_HUMAN,1.0,0.9911096,1
CO2A1_HUMAN,1.0,0.9831971,1
CO2A1_HUMAN,1.0,0.99346787,1
CO2A1_HUMAN,1.0,0.99677604,1
CO2A1_HUMAN,1.0,0.99638355,1
CO2A1_HUMAN,1.0,0.9953193,1
CO2A1_HUMAN,1.0,0.9947732,1
CO2A1_HUMAN,1.0,0.9959073,1
CO2A1_HUMAN,1.0,0.98864985,1
CO2A1_HUMAN,1.0,0.98672676,1
CO2A1_HUMAN,1.0,0.9814749,1
CO2A1_HUMAN,1.0,0.9585494,1
CO2A1_HUMAN,1.0,0.91055024,1
CO2A1_HUMAN,1.0,0.6066311,1
APOE_HUMAN,1.0,0.9018201,1
GLPA_HUMAN,1.0,0.32516488,0
CXCL7_HUMAN,1.0,0.19172747,0
TFR1_HUMAN,1.0,0.4881802,0
TFR1_HUMAN,1.0,0.6111781,1
TFR1_HUMAN,1.0,0.4343945,0
TFR1_HUMAN,1.0,0.50968176,1
TFR1_HUMAN,1.0,0.054132,0
TFR1_HUMAN,1.0,0.0794687,0
TFR1_HUMAN,1.0,0.56545717,1
TFR1_HUMAN,1.0,0.22508402,0
TRFE_HUMAN,1.0,0.13176711,0
TRFE_HUMAN,1.0,0.64818853,1
TRFE_HUMAN,1.0,0.5151236,1
TRFE_HUMAN,1.0,0.80738384,1
TRFE_HUMAN,1.0,0.57492584,1
TRFE_HUMAN,1.0,0.6321697,1
TRFE_HUMAN,1.0,0.8649828,1
MYCN_HUMAN,1.0,0.55413055,1
MYCN_HUMAN,1.0,0.708414,1
MYCN_HUMAN,1.0,0.7641041,1
MYCN_HUMAN,1.0,0.89315146,1
VWF_HUMAN,1.0,0.016752195,0
VWF_HUMAN,1.0,0.18731377,0
VWF_HUMAN,1.0,0.26256073,0
VWF_HUMAN,1.0,0.09028301,0
VWF_HUMAN,1.0,0.48907897,0
VWF_HUMAN,1.0,0.499538,0
VWF_HUMAN,1.0,0.55193996,1
VWF_HUMAN,1.0,0.70228815,1
VWF_HUMAN,1.0,0.23535872,0
VWF_HUMAN,1.0,0.14711976,0
VWF_HUMAN,1.0,0.07041706,0
VWF_HUMAN,1.0,0.03415591,0
VWF_HUMAN,1.0,0.60251397,1
VWF_HUMAN,1.0,0.12335356,0
VWF_HUMAN,1.0,0.12787531,0
VWF_HUMAN,1.0,0.43202728,0
VWF_HUMAN,1.0,0.736134,1
VWF_HUMAN,1.0,0.8206057,1
VWF_HUMAN,1.0,0.9678756,1
VWF_HUMAN,1.0,0.81730354,1
VWF_HUMAN,1.0,0.7890875,1
VWF_HUMAN,1.0,0.6930781,1
VWF_HUMAN,1.0,0.89426214,1
VWF_HUMAN,1.0,0.078173235,0
VWF_HUMAN,1.0,0.040400457,0
VWF_HUMAN,1.0,0.013103998,0
VWF_HUMAN,1.0,0.06029777,0
VWF_HUMAN,1.0,0.74070257,1
VWF_HUMAN,1.0,0.6093378,1
VWF_HUMAN,1.0,0.35292068,0
VWF_HUMAN,1.0,0.21446735,0
VWF_HUMAN,1.0,0.21552834,0
VWF_HUMAN,1.0,0.3023605,0
VWF_HUMAN,1.0,0.43363813,0
VWF_HUMAN,1.0,0.5926227,1
VWF_HUMAN,1.0,0.4192419,0
VWF_HUMAN,1.0,0.42157477,0
VWF_HUMAN,1.0,0.41972035,0
VWF_HUMAN,1.0,0.3392627,0
VWF_HUMAN,1.0,0.4929156,0
PRP1_HUMAN,0.0,0.6961263,1
PRP1_HUMAN,0.0,0.59080815,1
PRP1_HUMAN,0.0,0.73064184,1
HSPB1_HUMAN,1.0,0.9914731,1
RPN1_HUMAN,1.0,0.17994873,0
RPN1_HUMAN,1.0,0.08151434,0
RPN1_HUMAN,1.0,0.01779512,0
RPN1_HUMAN,1.0,0.11119713,0
RPN1_HUMAN,1.0,0.23655844,0
RPN1_HUMAN,1.0,0.5562073,1
FGF1_HUMAN,1.0,0.27977818,0
LCK_HUMAN,1.0,0.72040045,1
LCK_HUMAN,1.0,0.99478394,1
LCK_HUMAN,1.0,0.99987304,1
LCK_HUMAN,1.0,0.99858934,1
LIPF_HUMAN,0.0,0.10278883,0
LIPF_HUMAN,0.0,0.116891265,0
LIPF_HUMAN,0.0,0.04071534,0
LDHB_HUMAN,1.0,0.57675666,1
LDHB_HUMAN,1.0,0.9903522,1
HNRPC_HUMAN,1.0,0.9285196,1
RNAS1_HUMAN,0.0,0.037390843,0
NEP_HUMAN,1.0,0.3758733,0
NEP_HUMAN,1.0,0.88816965,1
NEP_HUMAN,1.0,0.8090165,1
NEP_HUMAN,1.0,0.96808594,1
NEP_HUMAN,1.0,0.68537146,1
NEP_HUMAN,1.0,0.68109626,1
NEP_HUMAN,1.0,0.7327852,1
NEP_HUMAN,1.0,0.5529425,1
ADA2A_HUMAN,1.0,0.80667865,1
ADA2A_HUMAN,1.0,0.86511976,1
ADA2A_HUMAN,1.0,0.97948575,1
ADA2A_HUMAN,1.0,0.8271707,1
GSTP1_HUMAN,1.0,0.74823034,1
PARP1_HUMAN,1.0,0.68052256,1
PARP1_HUMAN,1.0,0.65156335,1
PARP1_HUMAN,1.0,0.83423686,1
PARP1_HUMAN,1.0,0.85521317,1
PARP1_HUMAN,1.0,0.8940219,1
PARP1_HUMAN,1.0,0.5506598,1
PARP1_HUMAN,1.0,0.12974478,0
PARP1_HUMAN,1.0,0.3902153,0
PARP1_HUMAN,1.0,0.8146805,1
PARP1_HUMAN,1.0,0.93671155,1
PARP1_HUMAN,1.0,0.99781644,1
PARP1_HUMAN,1.0,0.9488721,1
ATX1L_HUMAN,1.0,0.14841056,0
ATX1L_HUMAN,1.0,0.2321933,0
ATX1L_HUMAN,1.0,0.58080465,1
ATX1L_HUMAN,1.0,0.5528112,1
ATX1L_HUMAN,1.0,0.7258671,1
ATX1L_HUMAN,1.0,0.8758087,1
