Protein,label,Y_Prob,Pred_label
PPN_HUMAN,0.0,0.46377125,0
PPN_HUMAN,0.0,0.60223085,1
PPN_HUMAN,0.0,0.6486475,1
PPN_HUMAN,0.0,0.54042435,1
PSMG1_HUMAN,1.0,0.15398715,0
GNAS3_HUMAN,1.0,0.641438,1
CDS2_HUMAN,0.0,0.3759773,0
CDS2_HUMAN,0.0,0.05533216,0
CDS2_HUMAN,0.0,0.09939552,0
LY86_HUMAN,0.0,0.20600598,0
ZMYM6_HUMAN,0.0,0.2747112,0
ZMYM6_HUMAN,0.0,0.184155,0
ZMYM6_HUMAN,0.0,0.21593589,0
ZMYM6_HUMAN,0.0,0.549422,1
ZMYM6_HUMAN,0.0,0.5098352,1
ZMYM6_HUMAN,0.0,0.42519304,0
ZMYM6_HUMAN,0.0,0.5391093,1
ZMYM6_HUMAN,0.0,0.33422288,0
ZMYM6_HUMAN,0.0,0.3777794,0
ZMYM6_HUMAN,0.0,0.19472678,0
ZMYM6_HUMAN,0.0,0.24498466,0
ZMYM6_HUMAN,0.0,0.23623998,0
ZMYM6_HUMAN,0.0,0.41385716,0
ZMYM6_HUMAN,0.0,0.56028134,1
ZMYM6_HUMAN,0.0,0.41114727,0
ZMYM6_HUMAN,0.0,0.46680245,0
ZMYM6_HUMAN,0.0,0.6585305,1
ABHGA_HUMAN,1.0,0.34809455,0
ABHGA_HUMAN,1.0,0.7666816,1
ABHGA_HUMAN,1.0,0.30063498,0
ABHGA_HUMAN,1.0,0.35914412,0
ABHGA_HUMAN,1.0,0.3636532,0
GPAN1_HUMAN,0.0,0.38718227,0
GPAN1_HUMAN,0.0,0.24931571,0
PAK4_HUMAN,1.0,0.7967544,1
PAK4_HUMAN,1.0,0.7360141,1
PAK4_HUMAN,1.0,0.97981036,1
PAK4_HUMAN,1.0,0.9553285,1
PAK4_HUMAN,1.0,0.9233364,1
PAK4_HUMAN,1.0,0.8774619,1
ACL6A_HUMAN,1.0,0.8570325,1
ACL6A_HUMAN,1.0,0.48258576,0
ACL6A_HUMAN,1.0,0.548309,1
PDGFB_HUMAN,1.0,0.53173417,1
NEU2_HUMAN,1.0,0.2825551,0
IFNG_HUMAN,1.0,0.5843848,1
CO2A1_HUMAN,1.0,0.66997916,1
CO2A1_HUMAN,1.0,0.8429857,1
CO2A1_HUMAN,1.0,0.9574535,1
CO2A1_HUMAN,1.0,0.9705409,1
CO2A1_HUMAN,1.0,0.9792295,1
CO2A1_HUMAN,1.0,0.97059894,1
CO2A1_HUMAN,1.0,0.9758327,1
CO2A1_HUMAN,1.0,0.96227807,1
CO2A1_HUMAN,1.0,0.97753316,1
CO2A1_HUMAN,1.0,0.9826004,1
CO2A1_HUMAN,1.0,0.97912335,1
CO2A1_HUMAN,1.0,0.9651822,1
CO2A1_HUMAN,1.0,0.98096895,1
CO2A1_HUMAN,1.0,0.980184,1
CO2A1_HUMAN,1.0,0.9601565,1
CO2A1_HUMAN,1.0,0.9590409,1
CO2A1_HUMAN,1.0,0.89623815,1
CO2A1_HUMAN,1.0,0.8184975,1
CO2A1_HUMAN,1.0,0.77817565,1
CO2A1_HUMAN,1.0,0.46863046,0
APOE_HUMAN,1.0,0.7604342,1
GLPA_HUMAN,1.0,0.33681348,0
CXCL7_HUMAN,1.0,0.16340148,0
TFR1_HUMAN,1.0,0.646261,1
TFR1_HUMAN,1.0,0.41788614,0
TFR1_HUMAN,1.0,0.65687585,1
TFR1_HUMAN,1.0,0.64076203,1
TFR1_HUMAN,1.0,0.13966498,0
TFR1_HUMAN,1.0,0.21689548,0
TFR1_HUMAN,1.0,0.67033905,1
TFR1_HUMAN,1.0,0.13376261,0
TRFE_HUMAN,1.0,0.32007104,0
TRFE_HUMAN,1.0,0.6499229,1
TRFE_HUMAN,1.0,0.4863508,0
TRFE_HUMAN,1.0,0.82926786,1
TRFE_HUMAN,1.0,0.64578134,1
TRFE_HUMAN,1.0,0.66064984,1
TRFE_HUMAN,1.0,0.7034776,1
MYCN_HUMAN,1.0,0.3268677,0
MYCN_HUMAN,1.0,0.3482659,0
MYCN_HUMAN,1.0,0.5530904,1
MYCN_HUMAN,1.0,0.6405935,1
VWF_HUMAN,1.0,0.12901773,0
VWF_HUMAN,1.0,0.093326434,0
VWF_HUMAN,1.0,0.07034595,0
VWF_HUMAN,1.0,0.051998027,0
VWF_HUMAN,1.0,0.13638178,0
VWF_HUMAN,1.0,0.35000092,0
VWF_HUMAN,1.0,0.20668255,0
VWF_HUMAN,1.0,0.42208603,0
VWF_HUMAN,1.0,0.14324589,0
VWF_HUMAN,1.0,0.10425852,0
VWF_HUMAN,1.0,0.035143208,0
VWF_HUMAN,1.0,0.0049551115,0
VWF_HUMAN,1.0,0.114620514,0
VWF_HUMAN,1.0,0.21575926,0
VWF_HUMAN,1.0,0.21878232,0
VWF_HUMAN,1.0,0.13215712,0
VWF_HUMAN,1.0,0.10500354,0
VWF_HUMAN,1.0,0.45665225,0
VWF_HUMAN,1.0,0.74473774,1
VWF_HUMAN,1.0,0.7787173,1
VWF_HUMAN,1.0,0.77497697,1
VWF_HUMAN,1.0,0.53711444,1
VWF_HUMAN,1.0,0.5731677,1
VWF_HUMAN,1.0,0.009278772,0
VWF_HUMAN,1.0,0.006895591,0
VWF_HUMAN,1.0,0.0012606772,0
VWF_HUMAN,1.0,0.0036661564,0
VWF_HUMAN,1.0,0.057143044,0
VWF_HUMAN,1.0,0.118633725,0
VWF_HUMAN,1.0,0.11896795,0
VWF_HUMAN,1.0,0.032166142,0
VWF_HUMAN,1.0,0.011954078,0
VWF_HUMAN,1.0,0.031554066,0
VWF_HUMAN,1.0,0.1785209,0
VWF_HUMAN,1.0,0.1829312,0
VWF_HUMAN,1.0,0.12610078,0
VWF_HUMAN,1.0,0.30812448,0
VWF_HUMAN,1.0,0.14954698,0
VWF_HUMAN,1.0,0.12615025,0
VWF_HUMAN,1.0,0.1372361,0
PRP1_HUMAN,0.0,0.48372763,0
PRP1_HUMAN,0.0,0.5480384,1
PRP1_HUMAN,0.0,0.5916932,1
HSPB1_HUMAN,1.0,0.9694979,1
RPN1_HUMAN,1.0,0.032102197,0
RPN1_HUMAN,1.0,0.023487657,0
RPN1_HUMAN,1.0,0.0065634097,0
RPN1_HUMAN,1.0,0.0936321,0
RPN1_HUMAN,1.0,0.21076734,0
RPN1_HUMAN,1.0,0.3755805,0
FGF1_HUMAN,1.0,0.502023,1
LCK_HUMAN,1.0,0.8213945,1
LCK_HUMAN,1.0,0.9965785,1
LCK_HUMAN,1.0,0.99919873,1
LCK_HUMAN,1.0,0.99676466,1
LIPF_HUMAN,0.0,0.19321093,0
LIPF_HUMAN,0.0,0.19994791,0
LIPF_HUMAN,0.0,0.074630015,0
LDHB_HUMAN,1.0,0.89196986,1
LDHB_HUMAN,1.0,0.99825794,1
HNRPC_HUMAN,1.0,0.81150746,1
RNAS1_HUMAN,0.0,0.28239006,0
NEP_HUMAN,1.0,0.4812733,0
NEP_HUMAN,1.0,0.8726647,1
NEP_HUMAN,1.0,0.74810225,1
NEP_HUMAN,1.0,0.7702523,1
NEP_HUMAN,1.0,0.3766055,0
NEP_HUMAN,1.0,0.50272113,1
NEP_HUMAN,1.0,0.6114611,1
NEP_HUMAN,1.0,0.39055422,0
ADA2A_HUMAN,1.0,0.9950063,1
ADA2A_HUMAN,1.0,0.9967218,1
ADA2A_HUMAN,1.0,0.98382056,1
ADA2A_HUMAN,1.0,0.7692156,1
GSTP1_HUMAN,1.0,0.78119177,1
PARP1_HUMAN,1.0,0.37880248,0
PARP1_HUMAN,1.0,0.6857667,1
PARP1_HUMAN,1.0,0.7685723,1
PARP1_HUMAN,1.0,0.8178869,1
PARP1_HUMAN,1.0,0.9376231,1
PARP1_HUMAN,1.0,0.6229226,1
PARP1_HUMAN,1.0,0.59722996,1
PARP1_HUMAN,1.0,0.7838127,1
PARP1_HUMAN,1.0,0.77196467,1
PARP1_HUMAN,1.0,0.89118713,1
PARP1_HUMAN,1.0,0.9280056,1
PARP1_HUMAN,1.0,0.71458304,1
ATX1L_HUMAN,1.0,0.4940213,0
ATX1L_HUMAN,1.0,0.7433837,1
ATX1L_HUMAN,1.0,0.9002221,1
ATX1L_HUMAN,1.0,0.76158005,1
ATX1L_HUMAN,1.0,0.77605176,1
ATX1L_HUMAN,1.0,0.7643591,1
