Protein,label,Y_Prob,Pred_label
TIF1A_HUMAN,1.0,0.7623648,1
TIF1A_HUMAN,1.0,0.75938976,1
TIF1A_HUMAN,1.0,0.89337045,1
TIF1A_HUMAN,1.0,0.82723874,1
TIF1A_HUMAN,1.0,0.79180473,1
GNPAT_HUMAN,1.0,0.67499983,1
GNPAT_HUMAN,1.0,0.79500574,1
GNPAT_HUMAN,1.0,0.6826105,1
GNPAT_HUMAN,1.0,0.24841774,0
GNPAT_HUMAN,1.0,0.43691605,0
GNPAT_HUMAN,1.0,0.3479344,0
GNPAT_HUMAN,1.0,0.46157,0
SURF4_HUMAN,1.0,0.19561374,0
EIF3D_HUMAN,1.0,0.25825655,0
EIF3D_HUMAN,1.0,0.75969243,1
EIF3D_HUMAN,1.0,0.97716683,1
EIF3D_HUMAN,1.0,0.9022721,1
EIF3D_HUMAN,1.0,0.92181885,1
MOT5_HUMAN,0.0,5.641136e-05,0
MOT5_HUMAN,0.0,0.0007877597,0
MOT5_HUMAN,0.0,0.0052788868,0
MOT5_HUMAN,0.0,0.00023724567,0
FOXP2_HUMAN,1.0,0.7731502,1
FOXP2_HUMAN,1.0,0.8656719,1
FOXP2_HUMAN,1.0,0.67776394,1
FOXP2_HUMAN,1.0,0.41046238,0
FOXP2_HUMAN,1.0,0.5615118,1
FOXP2_HUMAN,1.0,0.64715004,1
FOXP2_HUMAN,1.0,0.77968705,1
FOXP2_HUMAN,1.0,0.64225066,1
MAGB4_HUMAN,1.0,0.1436517,0
MAGB4_HUMAN,1.0,0.60275245,1
SGSM2_HUMAN,0.0,0.49810576,0
SGSM2_HUMAN,0.0,0.5618272,1
SGSM2_HUMAN,0.0,0.6454467,1
SGSM2_HUMAN,0.0,0.61482185,1
SGSM2_HUMAN,0.0,0.20097613,0
SGSM2_HUMAN,0.0,0.3063275,0
SGSM2_HUMAN,0.0,0.35788426,0
SGSM2_HUMAN,0.0,0.31277546,0
SGSM2_HUMAN,0.0,0.38181573,0
SGSM2_HUMAN,0.0,0.49703825,0
SGSM2_HUMAN,0.0,0.51429987,1
SGSM2_HUMAN,0.0,0.5861097,1
ZBT24_HUMAN,0.0,0.64787406,1
ZBT24_HUMAN,0.0,0.2717564,0
ZBT24_HUMAN,0.0,0.51457345,1
ZBT24_HUMAN,0.0,0.19270064,0
ZBT24_HUMAN,0.0,0.072868474,0
ZBT24_HUMAN,0.0,0.26893026,0
ZBT24_HUMAN,0.0,0.70065904,1
GPR39_HUMAN,0.0,0.18819623,0
GPR39_HUMAN,0.0,0.2974486,0
GPR39_HUMAN,0.0,0.2382353,0
GPR39_HUMAN,0.0,0.32488924,0
TGM5_HUMAN,0.0,0.3253221,0
TGM5_HUMAN,0.0,0.17381662,0
TGM5_HUMAN,0.0,0.1923856,0
TGM5_HUMAN,0.0,0.3641172,0
TGM5_HUMAN,0.0,0.32892153,0
TGM5_HUMAN,0.0,0.09852691,0
TGM5_HUMAN,0.0,0.3995809,0
TGM5_HUMAN,0.0,0.31632674,0
FRS3_HUMAN,1.0,0.45430276,0
FRS3_HUMAN,1.0,0.485054,0
FRS3_HUMAN,1.0,0.44568142,0
FRS3_HUMAN,1.0,0.30121452,0
ZN207_HUMAN,1.0,0.40249044,0
ZN207_HUMAN,1.0,0.33111832,0
ZN207_HUMAN,1.0,0.1996415,0
ZN207_HUMAN,1.0,0.59107417,1
BUB3_HUMAN,1.0,0.7567955,1
BUB3_HUMAN,1.0,0.79719836,1
SNG2_HUMAN,0.0,0.40175363,0
CPSF5_HUMAN,1.0,0.9648134,1
PLIN1_HUMAN,1.0,0.7420201,1
PLIN1_HUMAN,1.0,0.39551592,0
PLIN1_HUMAN,1.0,0.189583,0
PLIN1_HUMAN,1.0,0.30969074,0
PLIN1_HUMAN,1.0,0.076964796,0
KPRB_HUMAN,1.0,0.92012453,1
KPRB_HUMAN,1.0,0.9982408,1
VINEX_HUMAN,1.0,0.39917463,0
VINEX_HUMAN,1.0,0.3439542,0
VINEX_HUMAN,1.0,0.5445913,1
VINEX_HUMAN,1.0,0.9908924,1
VINEX_HUMAN,1.0,0.9710423,1
VINEX_HUMAN,1.0,0.96496546,1
VINEX_HUMAN,1.0,0.96648973,1
PRP17_HUMAN,0.0,0.6057538,1
PRP17_HUMAN,0.0,0.763938,1
PRP17_HUMAN,0.0,0.52867174,1
PRP17_HUMAN,0.0,0.652074,1
PRP17_HUMAN,0.0,0.5531367,1
PRP17_HUMAN,0.0,0.7307319,1
CCNT1_HUMAN,1.0,0.40861377,0
CCNT1_HUMAN,1.0,0.5110603,1
CCNT1_HUMAN,1.0,0.5019545,1
CCNT1_HUMAN,1.0,0.6427022,1
CCNT1_HUMAN,1.0,0.49570468,0
CCNT1_HUMAN,1.0,0.59590673,1
CCNT1_HUMAN,1.0,0.7344025,1
CCNT1_HUMAN,1.0,0.64109534,1
SEP15_HUMAN,0.0,0.20274003,0
CC14B_HUMAN,1.0,0.19064802,0
CC14B_HUMAN,1.0,0.8577491,1
CC14B_HUMAN,1.0,0.9767635,1
CC14B_HUMAN,1.0,0.9957125,1
CUTA_HUMAN,0.0,0.25350752,0
TBL1X_HUMAN,1.0,0.5309052,1
TBL1X_HUMAN,1.0,0.9983754,1
TBL1X_HUMAN,1.0,0.99762744,1
TBL1X_HUMAN,1.0,0.99611664,1
TBL1X_HUMAN,1.0,0.99208015,1
TBL1X_HUMAN,1.0,0.98002964,1
SDC3_HUMAN,0.0,0.1564803,0
SDC3_HUMAN,0.0,0.39145973,0
SDC3_HUMAN,0.0,0.25898257,0
ULK1_HUMAN,1.0,0.9409957,1
ULK1_HUMAN,1.0,0.9678261,1
ULK1_HUMAN,1.0,0.95312464,1
ULK1_HUMAN,1.0,0.962462,1
ULK1_HUMAN,1.0,0.6787232,1
ULK1_HUMAN,1.0,0.5166349,1
ULK1_HUMAN,1.0,0.38912377,0
ULK1_HUMAN,1.0,0.45638245,0
ULK1_HUMAN,1.0,0.39549622,0
ULK1_HUMAN,1.0,0.48973763,0
ULK1_HUMAN,1.0,0.6015344,1
ULK1_HUMAN,1.0,0.5042226,1
ULK1_HUMAN,1.0,0.5626026,1
PR40A_HUMAN,1.0,0.76076394,1
PR40A_HUMAN,1.0,0.9205565,1
PR40A_HUMAN,1.0,0.8789737,1
PR40A_HUMAN,1.0,0.72403866,1
PR40A_HUMAN,1.0,0.69039774,1
PR40A_HUMAN,1.0,0.43991366,0
PR40A_HUMAN,1.0,0.24444388,0
PR40A_HUMAN,1.0,0.1669431,0
PR40A_HUMAN,1.0,0.3078816,0
PR40A_HUMAN,1.0,0.37195614,0
PR40A_HUMAN,1.0,0.4978524,0
GGYF1_HUMAN,0.0,0.28341168,0
GGYF1_HUMAN,0.0,0.2553862,0
GGYF1_HUMAN,0.0,0.15287168,0
GGYF1_HUMAN,0.0,0.15145725,0
GGYF1_HUMAN,0.0,0.13981158,0
GGYF1_HUMAN,0.0,0.26852044,0
GGYF1_HUMAN,0.0,0.5886792,1
GGYF1_HUMAN,0.0,0.60121864,1
GGYF1_HUMAN,0.0,0.73503286,1
GGYF1_HUMAN,0.0,0.67636436,1
GGYF1_HUMAN,0.0,0.61148494,1
GGYF1_HUMAN,0.0,0.7665097,1
GGYF1_HUMAN,0.0,0.49818745,0
ERN1_HUMAN,1.0,0.5256354,1
ERN1_HUMAN,1.0,0.73797387,1
ERN1_HUMAN,1.0,0.6366921,1
ERN1_HUMAN,1.0,0.51912296,1
ERN1_HUMAN,1.0,0.4056369,0
ERN1_HUMAN,1.0,0.162281,0
ERN1_HUMAN,1.0,0.5824148,1
ERN1_HUMAN,1.0,0.7890382,1
ERN1_HUMAN,1.0,0.94312346,1
ERN1_HUMAN,1.0,0.93402153,1
ERN1_HUMAN,1.0,0.92386943,1
ERN1_HUMAN,1.0,0.8843239,1
KHDR3_HUMAN,1.0,0.9133548,1
KHDR3_HUMAN,1.0,0.90073293,1
STX11_HUMAN,1.0,0.8079555,1
ERAL1_HUMAN,0.0,0.37075934,0
ERAL1_HUMAN,0.0,0.44859326,0
ERAL1_HUMAN,0.0,0.39571923,0
U520_HUMAN,1.0,0.9220187,1
U520_HUMAN,1.0,0.773773,1
U520_HUMAN,1.0,0.6573975,1
U520_HUMAN,1.0,0.73730636,1
U520_HUMAN,1.0,0.73952687,1
U520_HUMAN,1.0,0.91870993,1
U520_HUMAN,1.0,0.9610407,1
U520_HUMAN,1.0,0.96176285,1
U520_HUMAN,1.0,0.89051926,1
U520_HUMAN,1.0,0.954578,1
U520_HUMAN,1.0,0.9605322,1
U520_HUMAN,1.0,0.9429263,1
U520_HUMAN,1.0,0.9451503,1
U520_HUMAN,1.0,0.8827683,1
U520_HUMAN,1.0,0.7173546,1
U520_HUMAN,1.0,0.5917204,1
U520_HUMAN,1.0,0.4617524,0
U520_HUMAN,1.0,0.09447354,0
U520_HUMAN,1.0,0.90848815,1
U520_HUMAN,1.0,0.8815943,1
U520_HUMAN,1.0,0.920007,1
U520_HUMAN,1.0,0.87856555,1
U520_HUMAN,1.0,0.8921777,1
U520_HUMAN,1.0,0.8914196,1
U520_HUMAN,1.0,0.94749165,1
U520_HUMAN,1.0,0.9411342,1
U520_HUMAN,1.0,0.9104525,1
U520_HUMAN,1.0,0.80554026,1
U520_HUMAN,1.0,0.7780136,1
U520_HUMAN,1.0,0.9721949,1
OFD1_HUMAN,1.0,0.74248755,1
OFD1_HUMAN,1.0,0.54284835,1
OFD1_HUMAN,1.0,0.17655729,0
OFD1_HUMAN,1.0,0.16887355,0
OFD1_HUMAN,1.0,0.51506865,1
OFD1_HUMAN,1.0,0.69344693,1
OFD1_HUMAN,1.0,0.820925,1
OFD1_HUMAN,1.0,0.7573393,1
OFD1_HUMAN,1.0,0.79610723,1
OFD1_HUMAN,1.0,0.47917894,0
OFD1_HUMAN,1.0,0.48034954,0
OFD1_HUMAN,1.0,0.875334,1
RENR_HUMAN,1.0,0.30641806,0
RENR_HUMAN,1.0,0.4284762,0
AL1A2_HUMAN,1.0,0.7989221,1
AL1A2_HUMAN,1.0,0.7334185,1
AL1A2_HUMAN,1.0,0.79826623,1
AL1A2_HUMAN,1.0,0.9159518,1
AL1A2_HUMAN,1.0,0.9857243,1
DEND_HUMAN,0.0,0.1516324,0
DEND_HUMAN,0.0,0.16155106,0
DEND_HUMAN,0.0,0.1601392,0
DEND_HUMAN,0.0,0.084819295,0
DEND_HUMAN,0.0,0.14716488,0
DEND_HUMAN,0.0,0.30987433,0
DEND_HUMAN,0.0,0.29803756,0
DEND_HUMAN,0.0,0.49595156,0
RTN3_HUMAN,1.0,0.4749309,0
RTN3_HUMAN,1.0,0.5093202,1
RTN3_HUMAN,1.0,0.20149161,0
RTN3_HUMAN,1.0,0.33398783,0
RTN3_HUMAN,1.0,0.18964316,0
RTN3_HUMAN,1.0,0.54815143,1
RTN3_HUMAN,1.0,0.8973041,1
RTN3_HUMAN,1.0,0.7192934,1
RTN3_HUMAN,1.0,0.6660412,1
RTN3_HUMAN,1.0,0.600093,1
RTN3_HUMAN,1.0,0.13989352,0
RTN3_HUMAN,1.0,0.2610401,0
RTN3_HUMAN,1.0,0.64031893,1
LRAT_HUMAN,1.0,0.35473347,0
CCDB1_HUMAN,0.0,0.6077476,1
CCDB1_HUMAN,0.0,0.551685,1
EPM2A_HUMAN,1.0,0.70809823,1
EPM2A_HUMAN,1.0,0.92140406,1
FKBP9_HUMAN,0.0,0.19443566,0
FKBP9_HUMAN,0.0,0.30211806,0
FKBP9_HUMAN,0.0,0.23658247,0
FKBP9_HUMAN,0.0,0.29448822,0
FKBP9_HUMAN,0.0,0.23387328,0
PIGN_HUMAN,0.0,0.0040157824,0
PIGN_HUMAN,0.0,0.07951766,0
PIGN_HUMAN,0.0,0.038057413,0
PIGN_HUMAN,0.0,0.0072921934,0
PIGN_HUMAN,0.0,0.0034171867,0
PIGN_HUMAN,0.0,0.14449671,0
PIGN_HUMAN,0.0,0.08081941,0
PIGN_HUMAN,0.0,0.010731173,0
PIGN_HUMAN,0.0,0.015399922,0
PIGN_HUMAN,0.0,0.00768684,0
PIGN_HUMAN,0.0,0.0051013716,0
PPN_HUMAN,0.0,0.3613444,0
PPN_HUMAN,0.0,0.475776,0
PPN_HUMAN,0.0,0.2313409,0
PPN_HUMAN,0.0,0.14424655,0
PPN_HUMAN,0.0,0.057009708,0
PPN_HUMAN,0.0,0.09933643,0
PPN_HUMAN,0.0,0.27881992,0
PPN_HUMAN,0.0,0.19891137,0
PPN_HUMAN,0.0,0.19737896,0
PPN_HUMAN,0.0,0.19079852,0
PPN_HUMAN,0.0,0.17310016,0
PPN_HUMAN,0.0,0.22278179,0
PPN_HUMAN,0.0,0.3775385,0
PPN_HUMAN,0.0,0.409761,0
PPN_HUMAN,0.0,0.45534882,0
PPN_HUMAN,0.0,0.4606444,0
PPN_HUMAN,0.0,0.56433994,1
PSMG1_HUMAN,1.0,0.25086406,0
GNAS3_HUMAN,1.0,0.40570414,0
CDS2_HUMAN,0.0,0.5385682,1
CDS2_HUMAN,0.0,0.06592843,0
CDS2_HUMAN,0.0,0.05928709,0
LY86_HUMAN,0.0,0.1593068,0
ZMYM6_HUMAN,0.0,0.35613078,0
ZMYM6_HUMAN,0.0,0.28653395,0
ZMYM6_HUMAN,0.0,0.38834056,0
ZMYM6_HUMAN,0.0,0.6910031,1
ZMYM6_HUMAN,0.0,0.63705355,1
ZMYM6_HUMAN,0.0,0.58299446,1
ZMYM6_HUMAN,0.0,0.5907602,1
ZMYM6_HUMAN,0.0,0.40063283,0
ZMYM6_HUMAN,0.0,0.4146508,0
ZMYM6_HUMAN,0.0,0.19037667,0
ZMYM6_HUMAN,0.0,0.23332578,0
ZMYM6_HUMAN,0.0,0.17836718,0
ZMYM6_HUMAN,0.0,0.14254771,0
ZMYM6_HUMAN,0.0,0.2588318,0
ZMYM6_HUMAN,0.0,0.3927915,0
ZMYM6_HUMAN,0.0,0.35472366,0
ZMYM6_HUMAN,0.0,0.6606904,1
ABHGA_HUMAN,1.0,0.30037495,0
ABHGA_HUMAN,1.0,0.5299721,1
ABHGA_HUMAN,1.0,0.35992944,0
ABHGA_HUMAN,1.0,0.355882,0
ABHGA_HUMAN,1.0,0.4399947,0
GPAN1_HUMAN,0.0,0.22654593,0
GPAN1_HUMAN,0.0,0.1878369,0
PAK4_HUMAN,1.0,0.58384913,1
PAK4_HUMAN,1.0,0.44201958,0
PAK4_HUMAN,1.0,0.9334119,1
PAK4_HUMAN,1.0,0.9729857,1
PAK4_HUMAN,1.0,0.9583541,1
PAK4_HUMAN,1.0,0.9278595,1
ACL6A_HUMAN,1.0,0.90029746,1
ACL6A_HUMAN,1.0,0.43207958,0
ACL6A_HUMAN,1.0,0.48168993,0
PDGFB_HUMAN,1.0,0.38993365,0
NEU2_HUMAN,1.0,0.1525336,0
IFNG_HUMAN,1.0,0.5499817,1
CO2A1_HUMAN,1.0,0.57280374,1
CO2A1_HUMAN,1.0,0.8874514,1
CO2A1_HUMAN,1.0,0.998338,1
CO2A1_HUMAN,1.0,0.99992406,1
CO2A1_HUMAN,1.0,0.99996996,1
CO2A1_HUMAN,1.0,0.99998116,1
CO2A1_HUMAN,1.0,0.9999615,1
CO2A1_HUMAN,1.0,0.99936944,1
CO2A1_HUMAN,1.0,0.9997191,1
CO2A1_HUMAN,1.0,0.9999596,1
CO2A1_HUMAN,1.0,0.9999716,1
CO2A1_HUMAN,1.0,0.99996924,1
CO2A1_HUMAN,1.0,0.9999453,1
CO2A1_HUMAN,1.0,0.9999176,1
CO2A1_HUMAN,1.0,0.9984743,1
CO2A1_HUMAN,1.0,0.99931324,1
CO2A1_HUMAN,1.0,0.97511667,1
CO2A1_HUMAN,1.0,0.86682564,1
CO2A1_HUMAN,1.0,0.6195645,1
CO2A1_HUMAN,1.0,0.47585523,0
APOE_HUMAN,1.0,0.69849974,1
GLPA_HUMAN,1.0,0.1695159,0
CXCL7_HUMAN,1.0,0.5038776,1
TFR1_HUMAN,1.0,0.457218,0
TFR1_HUMAN,1.0,0.36344817,0
TFR1_HUMAN,1.0,0.35483527,0
TFR1_HUMAN,1.0,0.64358926,1
TFR1_HUMAN,1.0,0.1698814,0
TFR1_HUMAN,1.0,0.21782891,0
TFR1_HUMAN,1.0,0.6058914,1
TFR1_HUMAN,1.0,0.12488519,0
TRFE_HUMAN,1.0,0.119439214,0
TRFE_HUMAN,1.0,0.6476873,1
TRFE_HUMAN,1.0,0.4248986,0
TRFE_HUMAN,1.0,0.79513866,1
TRFE_HUMAN,1.0,0.59158033,1
TRFE_HUMAN,1.0,0.49166355,0
TRFE_HUMAN,1.0,0.60411334,1
MYCN_HUMAN,1.0,0.2608735,0
MYCN_HUMAN,1.0,0.5826026,1
MYCN_HUMAN,1.0,0.7628238,1
MYCN_HUMAN,1.0,0.75499535,1
VWF_HUMAN,1.0,0.08355395,0
VWF_HUMAN,1.0,0.03026947,0
VWF_HUMAN,1.0,0.049444485,0
VWF_HUMAN,1.0,0.05542088,0
VWF_HUMAN,1.0,0.08338104,0
VWF_HUMAN,1.0,0.20390144,0
VWF_HUMAN,1.0,0.21170421,0
VWF_HUMAN,1.0,0.23479623,0
VWF_HUMAN,1.0,0.12331819,0
VWF_HUMAN,1.0,0.12631223,0
VWF_HUMAN,1.0,0.07669494,0
VWF_HUMAN,1.0,0.0068099624,0
VWF_HUMAN,1.0,0.12564972,0
VWF_HUMAN,1.0,0.039490167,0
VWF_HUMAN,1.0,0.032839295,0
VWF_HUMAN,1.0,0.2956896,0
VWF_HUMAN,1.0,0.37253058,0
VWF_HUMAN,1.0,0.80728817,1
VWF_HUMAN,1.0,0.91508263,1
VWF_HUMAN,1.0,0.68181694,1
VWF_HUMAN,1.0,0.3922458,0
VWF_HUMAN,1.0,0.41738248,0
VWF_HUMAN,1.0,0.6604348,1
VWF_HUMAN,1.0,0.0041778577,0
VWF_HUMAN,1.0,0.0014180865,0
VWF_HUMAN,1.0,0.0011437578,0
VWF_HUMAN,1.0,0.00031731723,0
VWF_HUMAN,1.0,0.075728245,0
VWF_HUMAN,1.0,0.2148138,0
VWF_HUMAN,1.0,0.09682028,0
VWF_HUMAN,1.0,0.22667722,0
VWF_HUMAN,1.0,0.028946642,0
VWF_HUMAN,1.0,0.030521087,0
VWF_HUMAN,1.0,0.3651648,0
VWF_HUMAN,1.0,0.27284607,0
VWF_HUMAN,1.0,0.31138125,0
VWF_HUMAN,1.0,0.46571067,0
VWF_HUMAN,1.0,0.26962844,0
VWF_HUMAN,1.0,0.28871736,0
VWF_HUMAN,1.0,0.24658771,0
PRP1_HUMAN,0.0,0.39352223,0
PRP1_HUMAN,0.0,0.45205805,0
PRP1_HUMAN,0.0,0.5132347,1
HSPB1_HUMAN,1.0,0.96150005,1
RPN1_HUMAN,1.0,0.0798045,0
RPN1_HUMAN,1.0,0.015627181,0
RPN1_HUMAN,1.0,0.0052108215,0
RPN1_HUMAN,1.0,0.04292121,0
RPN1_HUMAN,1.0,0.08463335,0
RPN1_HUMAN,1.0,0.16343006,0
FGF1_HUMAN,1.0,0.47014478,0
LCK_HUMAN,1.0,0.68337303,1
LCK_HUMAN,1.0,0.98981255,1
LCK_HUMAN,1.0,0.99748355,1
LCK_HUMAN,1.0,0.9902374,1
LIPF_HUMAN,0.0,0.05796094,0
LIPF_HUMAN,0.0,0.10165342,0
LIPF_HUMAN,0.0,0.039198384,0
LDHB_HUMAN,1.0,0.37877193,0
LDHB_HUMAN,1.0,0.9499452,1
HNRPC_HUMAN,1.0,0.67797333,1
RNAS1_HUMAN,0.0,0.13841039,0
NEP_HUMAN,1.0,0.33967048,0
NEP_HUMAN,1.0,0.7810698,1
NEP_HUMAN,1.0,0.65990716,1
NEP_HUMAN,1.0,0.7864256,1
NEP_HUMAN,1.0,0.58204156,1
NEP_HUMAN,1.0,0.7772176,1
NEP_HUMAN,1.0,0.6857258,1
NEP_HUMAN,1.0,0.4794762,0
ADA2A_HUMAN,1.0,0.9634333,1
ADA2A_HUMAN,1.0,0.99001443,1
ADA2A_HUMAN,1.0,0.9847093,1
ADA2A_HUMAN,1.0,0.74591434,1
GSTP1_HUMAN,1.0,0.4018976,0
PARP1_HUMAN,1.0,0.7351879,1
PARP1_HUMAN,1.0,0.70203143,1
PARP1_HUMAN,1.0,0.82134265,1
PARP1_HUMAN,1.0,0.53194493,1
PARP1_HUMAN,1.0,0.86252075,1
PARP1_HUMAN,1.0,0.82160753,1
PARP1_HUMAN,1.0,0.48721197,0
PARP1_HUMAN,1.0,0.7880341,1
PARP1_HUMAN,1.0,0.9039945,1
PARP1_HUMAN,1.0,0.736296,1
PARP1_HUMAN,1.0,0.99215174,1
PARP1_HUMAN,1.0,0.93106985,1
ATX1L_HUMAN,1.0,0.28628856,0
ATX1L_HUMAN,1.0,0.47430578,0
ATX1L_HUMAN,1.0,0.76686376,1
ATX1L_HUMAN,1.0,0.5600089,1
ATX1L_HUMAN,1.0,0.8820964,1
ATX1L_HUMAN,1.0,0.6732326,1
