Protein,label,Y_Prob,Pred_label
RPC1_HUMAN,1.0,0.7734892,1
BACH1_HUMAN,1.0,0.3088802,0
BACH1_HUMAN,1.0,0.21339431,0
BACH1_HUMAN,1.0,0.37916058,0
BACH1_HUMAN,1.0,0.42291173,0
BACH1_HUMAN,1.0,0.5917306,1
BACH1_HUMAN,1.0,0.5508821,1
BACH1_HUMAN,1.0,0.7848395,1
BACH1_HUMAN,1.0,0.7853387,1
GEMI2_HUMAN,1.0,0.62316614,1
TFEC_HUMAN,1.0,0.40386838,0
TFEC_HUMAN,1.0,0.43506747,0
PUR4_HUMAN,1.0,0.8623767,1
PUR4_HUMAN,1.0,0.57070524,1
PUR4_HUMAN,1.0,0.56475466,1
PUR4_HUMAN,1.0,0.7259033,1
PUR4_HUMAN,1.0,0.96263796,1
PUR4_HUMAN,1.0,0.9219902,1
PUR4_HUMAN,1.0,0.9016669,1
PUR4_HUMAN,1.0,0.7980933,1
PUR4_HUMAN,1.0,0.5846682,1
PUR4_HUMAN,1.0,0.35885945,0
PUR4_HUMAN,1.0,0.2784465,0
PUR4_HUMAN,1.0,0.49845257,0
PUR4_HUMAN,1.0,0.20381372,0
PUR4_HUMAN,1.0,0.2687968,0
PUR4_HUMAN,1.0,0.27468202,0
PUR4_HUMAN,1.0,0.7876459,1
PUR4_HUMAN,1.0,0.89270395,1
TIF1A_HUMAN,1.0,0.96022135,1
TIF1A_HUMAN,1.0,0.94440377,1
TIF1A_HUMAN,1.0,0.9528633,1
TIF1A_HUMAN,1.0,0.82063675,1
TIF1A_HUMAN,1.0,0.9692081,1
TIF1A_HUMAN,1.0,0.9667736,1
TIF1A_HUMAN,1.0,0.9126247,1
TIF1A_HUMAN,1.0,0.8621986,1
TIF1A_HUMAN,1.0,0.83236706,1
TIF1A_HUMAN,1.0,0.71499616,1
TIF1A_HUMAN,1.0,0.8513579,1
TIF1A_HUMAN,1.0,0.8066929,1
TIF1A_HUMAN,1.0,0.7516629,1
GNPAT_HUMAN,1.0,0.8983804,1
GNPAT_HUMAN,1.0,0.8445035,1
GNPAT_HUMAN,1.0,0.8145797,1
GNPAT_HUMAN,1.0,0.47629634,0
GNPAT_HUMAN,1.0,0.6394079,1
GNPAT_HUMAN,1.0,0.37202868,0
GNPAT_HUMAN,1.0,0.7019954,1
SURF4_HUMAN,1.0,0.23561361,0
EIF3D_HUMAN,1.0,0.36706674,0
EIF3D_HUMAN,1.0,0.76284194,1
EIF3D_HUMAN,1.0,0.93931794,1
EIF3D_HUMAN,1.0,0.89166903,1
EIF3D_HUMAN,1.0,0.87006164,1
MOT5_HUMAN,0.0,0.0002908031,0
MOT5_HUMAN,0.0,0.0010142676,0
MOT5_HUMAN,0.0,0.0035792326,0
MOT5_HUMAN,0.0,0.00025989264,0
FOXP2_HUMAN,1.0,0.92752016,1
FOXP2_HUMAN,1.0,0.90987873,1
FOXP2_HUMAN,1.0,0.5873695,1
FOXP2_HUMAN,1.0,0.43987855,0
FOXP2_HUMAN,1.0,0.57204556,1
FOXP2_HUMAN,1.0,0.7987671,1
FOXP2_HUMAN,1.0,0.86389124,1
FOXP2_HUMAN,1.0,0.81911075,1
MAGB4_HUMAN,1.0,0.49573702,0
MAGB4_HUMAN,1.0,0.6305589,1
SGSM2_HUMAN,0.0,0.44497585,0
SGSM2_HUMAN,0.0,0.2707714,0
SGSM2_HUMAN,0.0,0.4652629,0
SGSM2_HUMAN,0.0,0.41565523,0
SGSM2_HUMAN,0.0,0.18811987,0
SGSM2_HUMAN,0.0,0.27556217,0
SGSM2_HUMAN,0.0,0.45404232,0
SGSM2_HUMAN,0.0,0.59360117,1
SGSM2_HUMAN,0.0,0.69170904,1
SGSM2_HUMAN,0.0,0.66524714,1
SGSM2_HUMAN,0.0,0.55545455,1
SGSM2_HUMAN,0.0,0.44720683,0
ZBT24_HUMAN,0.0,0.7884534,1
ZBT24_HUMAN,0.0,0.35467577,0
ZBT24_HUMAN,0.0,0.43429136,0
ZBT24_HUMAN,0.0,0.1308441,0
ZBT24_HUMAN,0.0,0.047418624,0
ZBT24_HUMAN,0.0,0.25108427,0
ZBT24_HUMAN,0.0,0.65049267,1
GPR39_HUMAN,0.0,0.07031234,0
GPR39_HUMAN,0.0,0.11239646,0
GPR39_HUMAN,0.0,0.07364476,0
GPR39_HUMAN,0.0,0.21938513,0
TGM5_HUMAN,0.0,0.5651768,1
TGM5_HUMAN,0.0,0.34674165,0
TGM5_HUMAN,0.0,0.45161685,0
TGM5_HUMAN,0.0,0.4425612,0
TGM5_HUMAN,0.0,0.339095,0
TGM5_HUMAN,0.0,0.34541318,0
TGM5_HUMAN,0.0,0.3428176,0
TGM5_HUMAN,0.0,0.36822438,0
FRS3_HUMAN,1.0,0.6701665,1
FRS3_HUMAN,1.0,0.6289919,1
FRS3_HUMAN,1.0,0.57490504,1
FRS3_HUMAN,1.0,0.4771817,0
ZN207_HUMAN,1.0,0.37870014,0
ZN207_HUMAN,1.0,0.43834552,0
ZN207_HUMAN,1.0,0.26407853,0
ZN207_HUMAN,1.0,0.6423322,1
BUB3_HUMAN,1.0,0.46914127,0
BUB3_HUMAN,1.0,0.5723913,1
SNG2_HUMAN,0.0,0.38149223,0
CPSF5_HUMAN,1.0,0.79912394,1
PLIN1_HUMAN,1.0,0.6073041,1
PLIN1_HUMAN,1.0,0.5730158,1
PLIN1_HUMAN,1.0,0.3666387,0
PLIN1_HUMAN,1.0,0.43572846,0
PLIN1_HUMAN,1.0,0.33524904,0
KPRB_HUMAN,1.0,0.87047684,1
KPRB_HUMAN,1.0,0.9955909,1
VINEX_HUMAN,1.0,0.60365975,1
VINEX_HUMAN,1.0,0.46493474,0
VINEX_HUMAN,1.0,0.6293129,1
VINEX_HUMAN,1.0,0.98676795,1
VINEX_HUMAN,1.0,0.94930667,1
VINEX_HUMAN,1.0,0.96344405,1
VINEX_HUMAN,1.0,0.94638115,1
PRP17_HUMAN,0.0,0.7355364,1
PRP17_HUMAN,0.0,0.8431358,1
PRP17_HUMAN,0.0,0.5523955,1
PRP17_HUMAN,0.0,0.81114674,1
PRP17_HUMAN,0.0,0.7482753,1
PRP17_HUMAN,0.0,0.76324046,1
CCNT1_HUMAN,1.0,0.45927495,0
CCNT1_HUMAN,1.0,0.78843045,1
CCNT1_HUMAN,1.0,0.5598332,1
CCNT1_HUMAN,1.0,0.63250077,1
CCNT1_HUMAN,1.0,0.64610386,1
CCNT1_HUMAN,1.0,0.6861517,1
CCNT1_HUMAN,1.0,0.69738704,1
CCNT1_HUMAN,1.0,0.5444564,1
SEP15_HUMAN,0.0,0.15904254,0
CC14B_HUMAN,1.0,0.26735422,0
CC14B_HUMAN,1.0,0.7564601,1
CC14B_HUMAN,1.0,0.9843663,1
CC14B_HUMAN,1.0,0.99676764,1
CUTA_HUMAN,0.0,0.5401415,1
TBL1X_HUMAN,1.0,0.51511157,1
TBL1X_HUMAN,1.0,0.99153066,1
TBL1X_HUMAN,1.0,0.9837186,1
TBL1X_HUMAN,1.0,0.97864497,1
TBL1X_HUMAN,1.0,0.9954465,1
TBL1X_HUMAN,1.0,0.9681673,1
SDC3_HUMAN,0.0,0.50387245,1
SDC3_HUMAN,0.0,0.39012703,0
SDC3_HUMAN,0.0,0.45561996,0
ULK1_HUMAN,1.0,0.9750811,1
ULK1_HUMAN,1.0,0.98578775,1
ULK1_HUMAN,1.0,0.98428476,1
ULK1_HUMAN,1.0,0.9686233,1
ULK1_HUMAN,1.0,0.7627299,1
ULK1_HUMAN,1.0,0.5067969,1
ULK1_HUMAN,1.0,0.44261688,0
ULK1_HUMAN,1.0,0.44353023,0
ULK1_HUMAN,1.0,0.41813818,0
ULK1_HUMAN,1.0,0.57580364,1
ULK1_HUMAN,1.0,0.6066389,1
ULK1_HUMAN,1.0,0.6137571,1
ULK1_HUMAN,1.0,0.7177716,1
PR40A_HUMAN,1.0,0.7283496,1
PR40A_HUMAN,1.0,0.91241574,1
PR40A_HUMAN,1.0,0.94135773,1
PR40A_HUMAN,1.0,0.8407213,1
PR40A_HUMAN,1.0,0.84997267,1
PR40A_HUMAN,1.0,0.7389415,1
PR40A_HUMAN,1.0,0.512486,1
PR40A_HUMAN,1.0,0.44396695,0
PR40A_HUMAN,1.0,0.44760078,0
PR40A_HUMAN,1.0,0.52408904,1
PR40A_HUMAN,1.0,0.51934004,1
GGYF1_HUMAN,0.0,0.32114193,0
GGYF1_HUMAN,0.0,0.31887853,0
GGYF1_HUMAN,0.0,0.27270913,0
GGYF1_HUMAN,0.0,0.22612949,0
GGYF1_HUMAN,0.0,0.22883311,0
GGYF1_HUMAN,0.0,0.31652108,0
GGYF1_HUMAN,0.0,0.5902117,1
GGYF1_HUMAN,0.0,0.56588846,1
GGYF1_HUMAN,0.0,0.76626086,1
GGYF1_HUMAN,0.0,0.7492311,1
GGYF1_HUMAN,0.0,0.61157423,1
GGYF1_HUMAN,0.0,0.7471271,1
GGYF1_HUMAN,0.0,0.5309213,1
ERN1_HUMAN,1.0,0.71644187,1
ERN1_HUMAN,1.0,0.8422021,1
ERN1_HUMAN,1.0,0.7341282,1
ERN1_HUMAN,1.0,0.6393299,1
ERN1_HUMAN,1.0,0.59522706,1
ERN1_HUMAN,1.0,0.4042032,0
ERN1_HUMAN,1.0,0.8378982,1
ERN1_HUMAN,1.0,0.8575886,1
ERN1_HUMAN,1.0,0.9289001,1
ERN1_HUMAN,1.0,0.738915,1
ERN1_HUMAN,1.0,0.7098108,1
ERN1_HUMAN,1.0,0.75438344,1
KHDR3_HUMAN,1.0,0.5698139,1
KHDR3_HUMAN,1.0,0.8657012,1
STX11_HUMAN,1.0,0.7460667,1
ERAL1_HUMAN,0.0,0.34733105,0
ERAL1_HUMAN,0.0,0.41708738,0
ERAL1_HUMAN,0.0,0.28390616,0
U520_HUMAN,1.0,0.74004424,1
U520_HUMAN,1.0,0.77258235,1
U520_HUMAN,1.0,0.7314352,1
U520_HUMAN,1.0,0.7199009,1
U520_HUMAN,1.0,0.7807441,1
U520_HUMAN,1.0,0.8421681,1
U520_HUMAN,1.0,0.93103516,1
U520_HUMAN,1.0,0.95205086,1
U520_HUMAN,1.0,0.8688671,1
U520_HUMAN,1.0,0.92632395,1
U520_HUMAN,1.0,0.884141,1
U520_HUMAN,1.0,0.8632139,1
U520_HUMAN,1.0,0.86265904,1
U520_HUMAN,1.0,0.9308102,1
U520_HUMAN,1.0,0.7569087,1
U520_HUMAN,1.0,0.68267894,1
U520_HUMAN,1.0,0.30701134,0
U520_HUMAN,1.0,0.076094836,0
U520_HUMAN,1.0,0.7269247,1
U520_HUMAN,1.0,0.8690731,1
U520_HUMAN,1.0,0.90251005,1
U520_HUMAN,1.0,0.8364848,1
U520_HUMAN,1.0,0.8296375,1
U520_HUMAN,1.0,0.78160685,1
U520_HUMAN,1.0,0.8990676,1
U520_HUMAN,1.0,0.819567,1
U520_HUMAN,1.0,0.85967946,1
U520_HUMAN,1.0,0.80774564,1
U520_HUMAN,1.0,0.75623363,1
U520_HUMAN,1.0,0.7597935,1
OFD1_HUMAN,1.0,0.64695835,1
OFD1_HUMAN,1.0,0.4848981,0
OFD1_HUMAN,1.0,0.45710132,0
OFD1_HUMAN,1.0,0.3474127,0
OFD1_HUMAN,1.0,0.6505342,1
OFD1_HUMAN,1.0,0.749267,1
OFD1_HUMAN,1.0,0.7352436,1
OFD1_HUMAN,1.0,0.6804322,1
OFD1_HUMAN,1.0,0.74577916,1
OFD1_HUMAN,1.0,0.533541,1
OFD1_HUMAN,1.0,0.49331173,0
OFD1_HUMAN,1.0,0.76567024,1
RENR_HUMAN,1.0,0.3027713,0
RENR_HUMAN,1.0,0.63865477,1
AL1A2_HUMAN,1.0,0.9420211,1
AL1A2_HUMAN,1.0,0.9297156,1
AL1A2_HUMAN,1.0,0.95858085,1
AL1A2_HUMAN,1.0,0.98304766,1
AL1A2_HUMAN,1.0,0.99436593,1
DEND_HUMAN,0.0,0.18330422,0
DEND_HUMAN,0.0,0.2495448,0
DEND_HUMAN,0.0,0.15572686,0
DEND_HUMAN,0.0,0.067449085,0
DEND_HUMAN,0.0,0.0730664,0
DEND_HUMAN,0.0,0.178946,0
DEND_HUMAN,0.0,0.20217317,0
DEND_HUMAN,0.0,0.49648985,0
RTN3_HUMAN,1.0,0.546579,1
RTN3_HUMAN,1.0,0.7522139,1
RTN3_HUMAN,1.0,0.37561372,0
RTN3_HUMAN,1.0,0.48594663,0
RTN3_HUMAN,1.0,0.5127777,1
RTN3_HUMAN,1.0,0.9049814,1
RTN3_HUMAN,1.0,0.9979152,1
RTN3_HUMAN,1.0,0.9890105,1
RTN3_HUMAN,1.0,0.957221,1
RTN3_HUMAN,1.0,0.9188492,1
RTN3_HUMAN,1.0,0.42696062,0
RTN3_HUMAN,1.0,0.22620144,0
RTN3_HUMAN,1.0,0.5203372,1
LRAT_HUMAN,1.0,0.18628941,0
CCDB1_HUMAN,0.0,0.59104633,1
CCDB1_HUMAN,0.0,0.602908,1
EPM2A_HUMAN,1.0,0.91993123,1
EPM2A_HUMAN,1.0,0.9368322,1
FKBP9_HUMAN,0.0,0.15184341,0
FKBP9_HUMAN,0.0,0.19279231,0
FKBP9_HUMAN,0.0,0.14274414,0
FKBP9_HUMAN,0.0,0.16699168,0
FKBP9_HUMAN,0.0,0.1734006,0
PIGN_HUMAN,0.0,0.015850946,0
PIGN_HUMAN,0.0,0.050974697,0
PIGN_HUMAN,0.0,0.016735474,0
PIGN_HUMAN,0.0,0.0025139458,0
PIGN_HUMAN,0.0,0.0005998711,0
PIGN_HUMAN,0.0,0.06434327,0
PIGN_HUMAN,0.0,0.05916665,0
PIGN_HUMAN,0.0,0.018862128,0
PIGN_HUMAN,0.0,0.032386757,0
PIGN_HUMAN,0.0,0.01533096,0
PIGN_HUMAN,0.0,0.014810692,0
PPN_HUMAN,0.0,0.31384683,0
PPN_HUMAN,0.0,0.55007714,1
PPN_HUMAN,0.0,0.15162182,0
PPN_HUMAN,0.0,0.11415266,0
PPN_HUMAN,0.0,0.05060312,0
PPN_HUMAN,0.0,0.11444166,0
PPN_HUMAN,0.0,0.34602842,0
PPN_HUMAN,0.0,0.32500538,0
PPN_HUMAN,0.0,0.255571,0
PPN_HUMAN,0.0,0.22900738,0
PPN_HUMAN,0.0,0.22043301,0
PPN_HUMAN,0.0,0.24831009,0
PPN_HUMAN,0.0,0.3020678,0
PPN_HUMAN,0.0,0.343791,0
PPN_HUMAN,0.0,0.48749143,0
PPN_HUMAN,0.0,0.41846347,0
PPN_HUMAN,0.0,0.51238126,1
PSMG1_HUMAN,1.0,0.35405815,0
GNAS3_HUMAN,1.0,0.5799744,1
CDS2_HUMAN,0.0,0.21884722,0
CDS2_HUMAN,0.0,0.18850306,0
CDS2_HUMAN,0.0,0.121557795,0
LY86_HUMAN,0.0,0.16196187,0
ZMYM6_HUMAN,0.0,0.32548115,0
ZMYM6_HUMAN,0.0,0.21804915,0
ZMYM6_HUMAN,0.0,0.19990426,0
ZMYM6_HUMAN,0.0,0.56013906,1
ZMYM6_HUMAN,0.0,0.4879606,0
ZMYM6_HUMAN,0.0,0.40899682,0
ZMYM6_HUMAN,0.0,0.43641317,0
ZMYM6_HUMAN,0.0,0.28965932,0
ZMYM6_HUMAN,0.0,0.33960727,0
ZMYM6_HUMAN,0.0,0.18295814,0
ZMYM6_HUMAN,0.0,0.24761632,0
ZMYM6_HUMAN,0.0,0.23084474,0
ZMYM6_HUMAN,0.0,0.15397334,0
ZMYM6_HUMAN,0.0,0.25444436,0
ZMYM6_HUMAN,0.0,0.3470624,0
ZMYM6_HUMAN,0.0,0.34810367,0
ZMYM6_HUMAN,0.0,0.4158179,0
ABHGA_HUMAN,1.0,0.30439854,0
ABHGA_HUMAN,1.0,0.7350594,1
ABHGA_HUMAN,1.0,0.3825985,0
ABHGA_HUMAN,1.0,0.31800154,0
ABHGA_HUMAN,1.0,0.32852343,0
GPAN1_HUMAN,0.0,0.3250626,0
GPAN1_HUMAN,0.0,0.26315898,0
PAK4_HUMAN,1.0,0.5502793,1
PAK4_HUMAN,1.0,0.45856678,0
PAK4_HUMAN,1.0,0.9571114,1
PAK4_HUMAN,1.0,0.9729241,1
PAK4_HUMAN,1.0,0.9562121,1
PAK4_HUMAN,1.0,0.94127107,1
ACL6A_HUMAN,1.0,0.9287208,1
ACL6A_HUMAN,1.0,0.47842336,0
ACL6A_HUMAN,1.0,0.6894427,1
PDGFB_HUMAN,1.0,0.50082475,1
NEU2_HUMAN,1.0,0.08582325,0
IFNG_HUMAN,1.0,0.17928647,0
CO2A1_HUMAN,1.0,0.656207,1
CO2A1_HUMAN,1.0,0.8384053,1
CO2A1_HUMAN,1.0,0.9814973,1
CO2A1_HUMAN,1.0,0.99558455,1
CO2A1_HUMAN,1.0,0.9985892,1
CO2A1_HUMAN,1.0,0.9951468,1
CO2A1_HUMAN,1.0,0.9937441,1
CO2A1_HUMAN,1.0,0.98737204,1
CO2A1_HUMAN,1.0,0.990217,1
CO2A1_HUMAN,1.0,0.9949156,1
CO2A1_HUMAN,1.0,0.99831283,1
CO2A1_HUMAN,1.0,0.9920968,1
CO2A1_HUMAN,1.0,0.9949634,1
CO2A1_HUMAN,1.0,0.99118817,1
CO2A1_HUMAN,1.0,0.9656245,1
CO2A1_HUMAN,1.0,0.9738747,1
CO2A1_HUMAN,1.0,0.92343354,1
CO2A1_HUMAN,1.0,0.8698334,1
CO2A1_HUMAN,1.0,0.78766316,1
CO2A1_HUMAN,1.0,0.44461456,0
APOE_HUMAN,1.0,0.7951571,1
GLPA_HUMAN,1.0,0.22629346,0
CXCL7_HUMAN,1.0,0.18004182,0
TFR1_HUMAN,1.0,0.36577144,0
TFR1_HUMAN,1.0,0.45846844,0
TFR1_HUMAN,1.0,0.51551926,1
TFR1_HUMAN,1.0,0.61214834,1
TFR1_HUMAN,1.0,0.07258547,0
TFR1_HUMAN,1.0,0.1540559,0
TFR1_HUMAN,1.0,0.7245911,1
TFR1_HUMAN,1.0,0.33941227,0
TRFE_HUMAN,1.0,0.19991785,0
TRFE_HUMAN,1.0,0.68993026,1
TRFE_HUMAN,1.0,0.45353308,0
TRFE_HUMAN,1.0,0.80683243,1
TRFE_HUMAN,1.0,0.58677554,1
TRFE_HUMAN,1.0,0.57732284,1
TRFE_HUMAN,1.0,0.7022234,1
MYCN_HUMAN,1.0,0.3467683,0
MYCN_HUMAN,1.0,0.5443047,1
MYCN_HUMAN,1.0,0.582773,1
MYCN_HUMAN,1.0,0.77882737,1
VWF_HUMAN,1.0,0.10289502,0
VWF_HUMAN,1.0,0.10460338,0
VWF_HUMAN,1.0,0.1360325,0
VWF_HUMAN,1.0,0.10920419,0
VWF_HUMAN,1.0,0.17053513,0
VWF_HUMAN,1.0,0.22945757,0
VWF_HUMAN,1.0,0.46531132,0
VWF_HUMAN,1.0,0.3949897,0
VWF_HUMAN,1.0,0.30754,0
VWF_HUMAN,1.0,0.144856,0
VWF_HUMAN,1.0,0.114299215,0
VWF_HUMAN,1.0,0.077895194,0
VWF_HUMAN,1.0,0.19730523,0
VWF_HUMAN,1.0,0.13834722,0
VWF_HUMAN,1.0,0.07823805,0
VWF_HUMAN,1.0,0.2971818,0
VWF_HUMAN,1.0,0.34553498,0
VWF_HUMAN,1.0,0.7417777,1
VWF_HUMAN,1.0,0.8676191,1
VWF_HUMAN,1.0,0.733793,1
VWF_HUMAN,1.0,0.44255158,0
VWF_HUMAN,1.0,0.5210532,1
VWF_HUMAN,1.0,0.79787827,1
VWF_HUMAN,1.0,0.14485128,0
VWF_HUMAN,1.0,0.049573775,0
VWF_HUMAN,1.0,0.0491669,0
VWF_HUMAN,1.0,0.17637531,0
VWF_HUMAN,1.0,0.2892481,0
VWF_HUMAN,1.0,0.54287547,1
VWF_HUMAN,1.0,0.30725986,0
VWF_HUMAN,1.0,0.2649486,0
VWF_HUMAN,1.0,0.06766244,0
VWF_HUMAN,1.0,0.061446626,0
VWF_HUMAN,1.0,0.27870023,0
VWF_HUMAN,1.0,0.18528056,0
VWF_HUMAN,1.0,0.17197093,0
VWF_HUMAN,1.0,0.21070899,0
VWF_HUMAN,1.0,0.10817597,0
VWF_HUMAN,1.0,0.1910652,0
VWF_HUMAN,1.0,0.19302136,0
PRP1_HUMAN,0.0,0.61859953,1
PRP1_HUMAN,0.0,0.6764084,1
PRP1_HUMAN,0.0,0.78235865,1
HSPB1_HUMAN,1.0,0.9918703,1
RPN1_HUMAN,1.0,0.10073139,0
RPN1_HUMAN,1.0,0.14920376,0
RPN1_HUMAN,1.0,0.051394965,0
RPN1_HUMAN,1.0,0.26757976,0
RPN1_HUMAN,1.0,0.16280237,0
RPN1_HUMAN,1.0,0.30227485,0
FGF1_HUMAN,1.0,0.3915657,0
LCK_HUMAN,1.0,0.6670814,1
LCK_HUMAN,1.0,0.98422974,1
LCK_HUMAN,1.0,0.99801314,1
LCK_HUMAN,1.0,0.99093103,1
LIPF_HUMAN,0.0,0.09235802,0
LIPF_HUMAN,0.0,0.1291189,0
LIPF_HUMAN,0.0,0.038919397,0
LDHB_HUMAN,1.0,0.7501103,1
LDHB_HUMAN,1.0,0.99957865,1
HNRPC_HUMAN,1.0,0.7815573,1
RNAS1_HUMAN,0.0,0.2434077,0
NEP_HUMAN,1.0,0.42194766,0
NEP_HUMAN,1.0,0.8069488,1
NEP_HUMAN,1.0,0.6250808,1
NEP_HUMAN,1.0,0.720915,1
NEP_HUMAN,1.0,0.438688,0
NEP_HUMAN,1.0,0.53703463,1
NEP_HUMAN,1.0,0.708682,1
NEP_HUMAN,1.0,0.4232234,0
ADA2A_HUMAN,1.0,0.9994167,1
ADA2A_HUMAN,1.0,0.9982029,1
ADA2A_HUMAN,1.0,0.9606078,1
ADA2A_HUMAN,1.0,0.9481415,1
GSTP1_HUMAN,1.0,0.5019179,1
PARP1_HUMAN,1.0,0.64335006,1
PARP1_HUMAN,1.0,0.6324107,1
PARP1_HUMAN,1.0,0.77179456,1
PARP1_HUMAN,1.0,0.6054623,1
PARP1_HUMAN,1.0,0.59565586,1
PARP1_HUMAN,1.0,0.5549113,1
PARP1_HUMAN,1.0,0.3296048,0
PARP1_HUMAN,1.0,0.4923338,0
PARP1_HUMAN,1.0,0.5838269,1
PARP1_HUMAN,1.0,0.74550164,1
PARP1_HUMAN,1.0,0.9879233,1
PARP1_HUMAN,1.0,0.8706628,1
ATX1L_HUMAN,1.0,0.34454122,0
ATX1L_HUMAN,1.0,0.5517885,1
ATX1L_HUMAN,1.0,0.7524086,1
ATX1L_HUMAN,1.0,0.6954546,1
ATX1L_HUMAN,1.0,0.75953656,1
ATX1L_HUMAN,1.0,0.65352005,1
